sku,post_status,post_title,attributes,pa_color,pa_size,pa_brand,post_content,post_excerpt,category,tags,manage_stock,stock_status,backorders,stock,price,regular_price,sale_price,weight,length,width,height,images,tax_status,tax_class,visibility,featured,
0-79941-27813-0,publish,Drylok Original Latex Base,1-Gal,Blue,1-Gal,UGL,"DRYLOK® Masonry Waterproofing Original Latex Base is a smooth waterproof paint is perfect for the most demanding conditions. Ideal for interior, exterior, above or below grade masonry walls, basement walls, retaining walls, foundations, landscape walls, cinder blocks, concrete blocks, bare concrete swimming pools, stucco and brick. Flexible Encapsulated Polymer used for the ultimate in waterproof protection. Specially formulated to resist mildew growth on the paint film. Stops 12 psi, that's greater than a wall of water 26 feet high! United Gilsonite Laboratories 27512 1 Quart Drylok Latex Base Masonry Waterproofer, White Features: Masonry waterproofer Drylok series Latex base Use for interior, exterior, above or below grade masonry walls, cinder and concrete blocks",Liquid Applied waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Original Latex Base,Drylok | Drylok Original | Concrete waterproofing | Construction Products | UGL Drylok | ,NO,instock,no,,25.98,37.79,25.98,128,41,21,21,http://i.imgur.com/tk4rx4B.jpg,taxable,standard,visible,yes
0-79941-27515-0,publish,Drylok Original Latex Base,5-Gal,White,5-Gal,UGL,"DRYLOK® Masonry Waterproofing Original Latex Base is a smooth waterproof paint is perfect for the most demanding conditions. Ideal for interior, exterior, above or below grade masonry walls, basement walls, retaining walls, foundations, landscape walls, cinder blocks, concrete blocks, bare concrete swimming pools, stucco and brick. Flexible Encapsulated Polymer used for the ultimate in waterproof protection. Specially formulated to resist mildew growth on the paint film. Stops 12 psi, that's greater than a wall of water 26 feet high! United Gilsonite Laboratories 27512 1 Quart Drylok Latex Base Masonry Waterproofer, White Features: Masonry waterproofer Drylok series Latex base Use for interior, exterior, above or below grade masonry walls, cinder and concrete blocks",Liquid Applied waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Original Latex Base,Drylok | Drylok Original | Concrete waterproofing | Construction Products | UGL Drylok | ,NO,instock,no,,119.98,183.31,119.98,880,31,31,38,http://i.imgur.com/uMfgaUu.jpg,taxable,standard,visible,yes
0-79941-27615-7,publish,Drylok Original Latex Base,5-Gal,Gray,5-Gal,UGL,"DRYLOK® Masonry Waterproofing Original Latex Base is a smooth waterproof paint is perfect for the most demanding conditions. Ideal for interior, exterior, above or below grade masonry walls, basement walls, retaining walls, foundations, landscape walls, cinder blocks, concrete blocks, bare concrete swimming pools, stucco and brick. Flexible Encapsulated Polymer used for the ultimate in waterproof protection. Specially formulated to resist mildew growth on the paint film. Stops 12 psi, that's greater than a wall of water 26 feet high! United Gilsonite Laboratories 27512 1 Quart Drylok Latex Base Masonry Waterproofer, White Features: Masonry waterproofer Drylok series Latex base Use for interior, exterior, above or below grade masonry walls, cinder and concrete blocks",Liquid Applied waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Original Latex Base,Drylok | Drylok Original | Concrete waterproofing | Construction Products | UGL Drylok | ,NO,instock,no,,119.98,183.31,119.98,880,31,31,38,http://i.imgur.com/Pj9ZqR9.jpg,taxable,standard,visible,yes
0-79941-20913-1,publish,Drylok Clear,1-Gal,Clear,1-Gal,UGL,"DRYLOK® CLEAR Masonry Waterproofer is the first non-pigmented masonry waterproofer specifically formulated for use on bare masonry floor and wall surfaces. This Patent Pending Technology provides a durable, waterproof, easy to clean, non-yellowing high gloss finish. DRYLOK Clear Masonry Waterproofer incorporates ISP CleanGuard®, environmentally safe green biocides, to resist the growth of mildew on the dry paint film. DRYLOK Clear Masonry Waterproofer has been tested in accordance to requirements of ASTM D-7088 Resistance to Hydrostatic Pressure at 4 P.S.I. and ASTM D-6904 Resistance to Wind Driven Rain of 98 mph.",Liquid Applied Clear waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Clear Waterproofing,Drylok | Drylok Clear | Concrete waterproofing | Construction Products | High Gloss Finish | UGL Drylok | ,NO,instock,no,,33.65,47.99,33.65,128,41,21,21,http://i.imgur.com/I0gA2aV.jpg,taxable,standard,visible,yes
0-79941-20915-5,publish,Drylok Clear,5-Gal,Clear,5-Gal,UGL,"DRYLOK® CLEAR Masonry Waterproofer is the first non-pigmented masonry waterproofer specifically formulated for use on bare masonry floor and wall surfaces. This Patent Pending Technology provides a durable, waterproof, easy to clean, non-yellowing high gloss finish. DRYLOK Clear Masonry Waterproofer incorporates ISP CleanGuard®, environmentally safe green biocides, to resist the growth of mildew on the dry paint film. DRYLOK Clear Masonry Waterproofer has been tested in accordance to requirements of ASTM D-7088 Resistance to Hydrostatic Pressure at 4 P.S.I. and ASTM D-6904 Resistance to Wind Driven Rain of 98 mph.",Liquid Applied Clear waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Clear Waterproofing,Drylok | Drylok Clear | Concrete waterproofing | Construction Products | High Gloss Finish | UGL Drylok | ,NO,instock,no,,168.25,205.95,168.25,880,31,31,38,http://i.imgur.com/OJ4wSuH.jpg,taxable,standard,visible,yes
0-79941-90237-7,publish,"Drylok 4"" Applicator Brush",Each,NA,Each,UGL,"DRYLOK® Applicator Brush is a 4"" synthetic bristle brush especially designed for applying DRYLOK® Masonry Waterproofer, DRYLOK® Concrete Floor Paint and DRYLOK® Etch. Use with masonry waterproofers, floor paints, etching compounds or deck and siding stains or any full bodied coating. Cleans up easily and is reusable.","4"" synthetic applicator brush","TOOLS & ACCESSORIES | Brushes |Drylok 4"" Applicator Brush",Drylok | Drylok Brush | Concrete waterproofing | Construction Products | Drylok Applicator | UGL Drylok | ,NO,instock,no,,10.99,13.99,10.99,10,10,2,20,http://i.imgur.com/4eSvskD.jpg,taxable,standard,visible,yes
0-79941-90637-7,publish,"Drylok 9"" Textured Roller Cover",Each,NA,Each,UGL,"DRYLOK® Textured open cell foam roller cover fits standard 9"" roller frames, Use with all DRYLOK Masonry Waterproofers and full-bodied coatings (interior or exterior), For uneven, porous and textured surfaces such as cinderblock, concrete and other masonry surfaces, Semi-smooth finish, hides minor surface imperfections.","9"" textured roller cover","TOOLS & APPLICATION ACCESSORIES |ROLLER COVERS, FRAMES & ACCESSORIES | Drylok 9"" Textured Roller Cover",Drylok | Drylok Roller Cover | Concrete waterproofing | Construction Products | Drylok Applicator | UGL Drylok | ,NO,instock,no,,5.59,7.99,5.59,8,5,5,23,http://i.imgur.com/NBtTHEe.jpg,taxable,standard,visible,yes
0-79941-30507-9,publish,Drylok Masonry Crack Filler,10-oz Tube,Gray,10-oz Tube,UGL,"DRYLOK® Crack Filler Seals and waterproofs cracks in concrete sidewalks, walls, steps, floors. Replaces cracked mortar joints. Dries to color of concrete. Non-flammable. Will not bleed. May be painted over immediately with latex paint. Fast, easy clean-up with soap and water. Paintable, Indoor and outdoor use, Excellent adhesion.",Silicone fortified acrylic latex,Sealants | Acrylic Sealants |Drylok | Masonry Crack Filler 10oz,Drylok | Drylok Crack Filler | Concrete waterproofing | Construction Products | Drylok Concrete Crack Filler | UGL Drylok | ,NO,instock,no,,4.98,6.25,4.98,16,5,5,32,http://i.imgur.com/ITs45Wa.jpg,taxable,standard,visible,yes
0-79941-30512-3,publish,Drylok Pourable Masonry Crack Filler,Quart,Gray,Quart,UGL,"DRYLOK® Pourable Masonry Crack Filler Gray is formulated to fill and seal cracks on interior and exterior concrete surfaces. Ideal for sidewalks, walkways, steps, patios, garage floors, etc. Dries to the color of concrete. Clean up is easy with water. 40 g/L VOC content. 12 hour dry time. Quart bottle.",Pourable Latex Masonry Crack Filler,Sealants | Acrylic Sealants |Drylok | Drylok Pourable Masonry Crack Filler,Drylok | Drylok Pourable Crack Filler | Concrete waterproofing | Construction Products | Self Leveling Crack Filler | UGL Drylok | ,NO,instock,no,,13.99,16.75,13.99,48,10,10,13,http://i.imgur.com/8cZzHBL.jpg,taxable,standard,visible,yes
0-79941-22123-2,publish,Drylok Concrete Patch,6 Lb Can,Gray,6 Lb Can,UGL,"DRYLOK® Concrete Patch is a latex and cement system used to patch, weld, or join brick and mortar, non-leaking cracks in masonry walls, masonry steps and cracks in masonry floors. The product is waterproof, self-curing and will not shrink after drying. DRYLOK Concrete Patch won't chip or crack like concrete. it provides superior adhesion to hairline cracks or large breaks.",Latex and cement concrete patch,Concrete Repair |Drylok | Drylok 6Lb Concrete Patch ,Drylok | Concrete Patch | Construction Products | UGL Drylok | ,NO,instock,no,,19.58,22.74,19.58,96,41,21,21,http://i.imgur.com/crOsHoP.jpg,taxable,standard,visible,yes
0-79941-00917-5,publish,Drylok Fast Plug,4 Lb,Gray,4 Lb,UGL,"DRYLOK® Fast Plug, for patching leaks in masonry wall joints and settlement cracks & holes. 10 lb. Hydraulic Cement. This cement sets quickly in 3 - 5 minutes to effectively dam the flow of up to 3,050 lb. of water.",Fast Setting Hydraulic cement,Concrete Repair |Drylok | Drylok 10Lb Concrete Patch ,Drylok | Fast Plug | Construction Products | UGL Drylok | Hydraulic cement,NO,instock,no,,16.25,19.99,16.25,32,41,21,21,http://i.imgur.com/YT4z7vn.jpg,taxable,standard,visible,yes
0-79941-00924-3,publish,Drylok Fast Plug,10 Lb,Gray,10 Lb,UGL,"DRYLOK® Fast Plug, for patching leaks in masonry wall joints and settlement cracks & holes. 10 lb. Hydraulic Cement. This cement sets quickly in 3 - 5 minutes to effectively dam the flow of up to 3,050 lb. of water.",Fast Setting Hydraulic cement,Concrete Repair |Drylok | Drylok 10Lb Concrete Patch ,Drylok | Fast Plug | Construction Products | UGL Drylok | Hydraulic cement,NO,instock,no,,19.35,22.99,19.35,32,41,21,21,http://i.imgur.com/RiID5o0.jpg,taxable,standard,visible,yes
0-79941-22212-3,publish,Drylok Bonding Agent,Quart,NA,Quart,UGL,"DRYLOK® Latex Bonding Agent bonds concrete and plaster to difficult surfaces such as dense, slick or porous concrete, stone, drywall, hardboard and plaster walls. When used as an additive to concrete mixes for patching, DRYLOK Bonding Agent improves the adhesion and increases the resiliency and elasticity of the patch. DRYLOK Bonding Agent may also be used for pointing of plaster cracks.",Latex bonding Agent,PRODUCTS FOR CONCRETE | Bonding Agents |  Drylok Bonding Agent,Drylok | Latex Bonding Agent | Construction Products | UGL Drylok | Bonding Agent,NO,instock,no,,13.49,17.99,13.49,48,10,10,13,http://i.imgur.com/GC65f4v.jpg,taxable,standard,visible,yes
0-79941-22213-0,publish,Drylok Bonding Agent,1-Gal,NA,1-Gal,UGL,"DRYLOK® Latex Bonding Agent bonds concrete and plaster to difficult surfaces such as dense, slick or porous concrete, stone, drywall, hardboard and plaster walls. When used as an additive to concrete mixes for patching, DRYLOK Bonding Agent improves the adhesion and increases the resiliency and elasticity of the patch. DRYLOK Bonding Agent may also be used for pointing of plaster cracks.",Latex bonding Agent,PRODUCTS FOR CONCRETE | Bonding Agents |  Drylok Bonding Agent,Drylok | Latex Bonding Agent | Construction Products | UGL Drylok | Bonding Agent,NO,instock,no,,29.95,36.99,29.95,128,41,21,21,http://i.imgur.com/xLz15y8.jpg,taxable,standard,visible,yes
0-79941-22313-7,publish,Drylok Concrete Cleaner and Degreaser,1-Gal,NA,1-Gal,UGL,"DRYLOK® Concrete Cleaner and Degreaser cuts through the toughest dirt oils and grease stains. Perfect for preparing concrete, brick and masonary surfaces for coating. One gallon cleans about 160 square feet. Spray on or brush on application.",Concrete Cleaner,PRODUCTS FOR CONCRETE | Cleaners & Strippers |  Drylok Concrete Cleaner and Degreaser,Drylok | Concrete Cleaner | Drylok Concrete Cleaner & Degreaser | Concrete Degreaser | UGL Drylok | Oil Stain Remover,NO,instock,no,,34.15,47.98,34.15,128,41,21,21,http://i.imgur.com/GfjM8pD.jpg,taxable,standard,visible,yes
0-79941-22013-6,publish,Drylok Liquid Etch,1-Gal,NA,1-Gal,UGL,"DRYLOK® Concrete Liquid Etch - Cleans and etches concrete, stone, tile, and brick.  Removes efflorescence, salt like deposits and excess mortar. Ideal for etching smooth concrete and galvanized surfaces prior to painting. One US Gallon",Concrete Etch & Cleaner,PRODUCTS FOR CONCRETE | Cleaners & Strippers |  Drylok Liquid Etch,Drylok | Concrete Cleaner | Drylok Liquid Etch | Efflorescence Remover | UGL Drylok |,NO,instock,no,,24.79,31.49,24.79,128,41,21,21,http://i.imgur.com/RdrzrBJ.jpg,taxable,standard,visible,yes
0-79941-28612-2,publish,Drylok Exteme Latex Base,Quart,White,Quart,UGL,"DRYLOK® Extreme Masonry Waterproofing Latex Base This smooth waterproof paint is perfect for the most demanding conditions. Ideal for interior, exterior, above or below grade masonry walls, basement walls, retaining walls, foundations, landscape walls, cinder blocks, concrete blocks, bare concrete swimming pools, stucco and brick.  Ready mixed – Low-odor Formula.  Withstands 15 pounds of hydrostatic pressure, greater than a wall of water 33 feet high.  Breathable film – does not trap moisture in masonry.  15-year Warranty.  Clean up with soap and water.  Applies easily with brush and/or roller.  Smooth / Bright White Finish.  Passes ASTM D-7088 Resistance to Hydrostatic Pressure and ASTM D-6904 Resistance to Wind Driven Rain.",Liquid Applied waterproofing,PRODUCTS FOR CONCRETE | Waterproofing |  Drylok Exteme Latex Base,Drylok | Drylok Extreme | Concrete waterproofing | Construction Products | UGL Drylok | ,NO,instock,no,,15.37,17.99,15.37,48,10,10,13,http://i.imgur.com/KFkpNht.jpg,taxable,standard,visible,yes
